gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,LogTotalCharges,TenureGroup,CustomerValue
Female,0,1,1,8,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.2,777.3,1,97.1625,6.657112053965342,0-1yr,Mid Value
Female,0,0,0,5,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.25,512.45,1,102.49000000000001,6.2411526536443045,0-1yr,Low Value
Female,0,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.7,141.45,1,70.725,4.958991060943918,0-1yr,Low Value
Female,0,1,1,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.85,892.15,0,19.825555555555557,6.794754539894893,2-4yrs,Mid Value
Male,0,1,1,28,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),60.0,1682.05,0,60.073214285714286,7.428362902602745,2-4yrs,Mid Value
Female,0,1,0,43,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,80.45,3398.9,0,79.04418604651163,8.131501298407013,2-4yrs,High Value
Male,0,0,1,60,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,84.95,4984.85,0,83.08083333333335,8.514359179395104,4-6yrs,High Value
Female,0,1,0,42,0,No phone service,DSL,No,Yes,No,Yes,No,No,One year,0,Mailed check,33.55,1445.3,1,34.41190476190476,7.2767638500796865,2-4yrs,Mid Value
Male,0,1,1,7,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),49.65,305.55,0,43.65,5.725380874208697,0-1yr,Low Value
Female,0,1,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.2,507.9,0,20.316,6.232251533594787,2-4yrs,Low Value
Female,1,1,1,40,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.55,3640.45,1,91.01124999999999,8.200137232958184,2-4yrs,High Value
Male,0,0,0,27,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),100.5,2673.45,0,99.01666666666667,7.891499030713357,2-4yrs,Mid Value
Male,0,0,0,10,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,35.75,389.8,0,38.980000000000004,5.968195920168628,0-1yr,Low Value
Female,1,0,0,27,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),86.45,2401.05,0,88.92777777777779,7.784077818409957,2-4yrs,Mid Value
Female,0,0,0,11,1,No,DSL,No,No,Yes,Yes,No,No,One year,0,Bank transfer (automatic),53.8,651.55,0,59.23181818181818,6.480887764613537,0-1yr,Low Value
Male,0,1,1,4,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,0,Credit card (automatic),38.55,156.1,0,39.025,5.056882545261575,0-1yr,Low Value
Male,0,0,0,68,0,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),39.9,2796.35,0,41.12279411764706,7.936427819445565,4-6yrs,High Value
Male,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.05,70.05,0,70.05,4.263383854543109,0-1yr,Low Value
Female,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,407.05,0,22.61388888888889,6.011389715915252,1-2yrs,Low Value
Female,0,0,0,57,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),112.95,6465.0,1,113.42105263157895,8.774312958285378,4-6yrs,High Value
Male,0,0,0,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.3,511.25,0,19.66346153846154,6.238812787119009,2-4yrs,Low Value
Female,0,1,0,17,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),35.65,646.05,0,38.002941176470586,6.472423571267679,1-2yrs,Low Value
Male,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,35.9,35.9,1,35.9,3.6082115510464816,0-1yr,Low Value
Male,0,0,1,38,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.25,3777.15,1,99.39868421052631,8.23698975082014,2-4yrs,High Value
Male,1,1,0,59,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,1,Credit card (automatic),82.95,4903.15,0,83.1042372881356,8.49783706442396,4-6yrs,High Value
Male,0,0,0,30,1,No,DSL,Yes,No,Yes,No,No,No,Two year,1,Mailed check,55.65,1653.85,0,55.12833333333333,7.411465649262526,2-4yrs,Mid Value
Male,1,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.45,47.5,1,23.75,3.8815637979434374,0-1yr,Low Value
Female,1,1,0,50,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,25.2,1306.3,0,26.125999999999998,7.175719220567815,4-6yrs,Mid Value
Male,0,0,0,9,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,0,Mailed check,50.8,463.6,0,51.51111111111111,6.141176820336309,0-1yr,Low Value
Female,0,1,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,60.65,0,20.216666666666665,4.121473229610353,0-1yr,Low Value
Female,0,0,1,14,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),59.8,824.85,0,58.917857142857144,6.716413158967099,1-2yrs,Mid Value
Female,1,0,0,31,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.55,2094.65,0,67.56935483870969,7.647619046764605,2-4yrs,Mid Value
Female,0,0,0,7,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,61.4,438.9,0,62.699999999999996,6.086547428354674,0-1yr,Low Value
Female,0,0,0,8,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),103.35,847.3,1,105.9125,6.743234346813689,0-1yr,Mid Value
Male,0,1,1,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.9,329.75,0,19.397058823529413,5.801362802995065,1-2yrs,Low Value
Male,0,1,1,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.45,674.55,0,21.0796875,6.515527173905968,2-4yrs,Low Value
Female,1,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,81.5,162.55,0,81.275,5.097118753984393,0-1yr,Low Value
Male,1,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.8,546.95,1,78.13571428571429,6.306184041909401,0-1yr,Low Value
Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),109.55,7887.25,0,109.54513888888889,8.973129589492205,4-6yrs,High Value
Female,1,0,0,31,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.95,3186.65,1,102.79516129032258,8.06703924718298,2-4yrs,High Value
Female,0,1,1,27,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,74.4,1972.35,0,73.05,7.587487885120221,2-4yrs,Mid Value
Female,0,0,0,18,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),90.0,1527.35,1,84.85277777777777,7.331944001088404,1-2yrs,Mid Value
Male,0,0,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,74.9,490.55,0,70.07857142857144,6.197563663812933,0-1yr,Low Value
Female,1,0,0,14,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.85,1531.4,1,109.38571428571429,7.334590412826494,1-2yrs,Mid Value
Male,0,1,1,11,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),59.65,683.25,0,62.11363636363637,6.5283233479207885,0-1yr,Mid Value
Female,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.45,8058.85,0,111.92847222222223,8.994650224905662,4-6yrs,High Value
Male,0,1,1,28,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Electronic check,106.1,2847.4,1,101.69285714285715,7.95451271210797,2-4yrs,High Value
Male,1,0,0,15,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.2,1133.9,1,75.59333333333333,7.034299820307093,1-2yrs,Mid Value
Female,1,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.45,294.45,0,73.6125,5.688499617791684,0-1yr,Low Value
Female,0,0,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,24.55,1719.15,0,24.213380281690142,7.450166775307315,4-6yrs,Mid Value
Female,0,0,0,5,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.35,461.7,1,92.34,6.137078895912954,0-1yr,Low Value
Male,0,1,1,47,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.55,1160.45,0,24.690425531914894,7.057424503500842,2-4yrs,Mid Value
Male,1,1,0,57,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,90.65,5199.8,0,91.22456140350877,8.556567738890259,4-6yrs,High Value
Male,1,1,0,50,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),105.05,5163.3,0,103.266,8.5495248447795,4-6yrs,High Value
Male,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.45,162.3,0,20.2875,5.095588999976419,0-1yr,Low Value
Female,0,1,1,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,883.35,0,18.403125,6.784852911880803,2-4yrs,Mid Value
Female,0,0,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.7,1341.5,0,19.164285714285715,7.20228882638302,4-6yrs,Mid Value
Male,0,0,1,1,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),70.45,70.45,0,70.45,4.268997904375876,0-1yr,Low Value
Male,0,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),85.65,659.45,0,82.43125,6.492921420869872,0-1yr,Low Value
Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,77.15,77.15,1,77.15,4.358630056867486,0-1yr,Low Value
Male,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),35.25,35.25,1,35.25,3.590439381300684,0-1yr,Low Value
Male,0,1,1,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.55,1205.05,0,20.084166666666665,7.095105835797533,4-6yrs,Mid Value
Male,0,1,1,49,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Electronic check,97.95,4917.9,0,100.36530612244897,8.500840207253466,4-6yrs,High Value
Male,0,1,0,4,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,48.55,201.0,1,50.25,5.308267697401205,0-1yr,Low Value
Female,0,0,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,599.3,0,20.66551724137931,6.3974295302577975,2-4yrs,Low Value
Female,0,1,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.25,1733.15,0,25.867910447761194,7.458272658789441,4-6yrs,Mid Value
Female,0,1,0,53,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),98.4,5149.5,1,97.16037735849056,8.546849076323747,4-6yrs,High Value
Male,0,1,0,67,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),70.9,4677.1,0,69.80746268656716,8.450647323572337,4-6yrs,High Value
Female,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,119.3,0,19.883333333333333,4.789988622980633,0-1yr,Low Value
Female,0,0,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.35,4849.1,0,103.17234042553193,8.48675460227567,2-4yrs,High Value
Female,0,0,0,53,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Mailed check,99.5,5424.25,0,102.34433962264151,8.598819260296182,4-6yrs,High Value
Male,0,1,0,69,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,84.7,5878.9,0,85.20144927536231,8.679295033945333,4-6yrs,High Value
Male,0,0,0,3,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,86.05,244.85,0,81.61666666666666,5.504721593857949,0-1yr,Low Value
Male,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.55,220.75,0,55.1875,5.401550621189688,0-1yr,Low Value
Male,0,1,1,56,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,1,Credit card (automatic),75.85,4261.2,0,76.09285714285714,8.357540737883225,4-6yrs,High Value
Male,1,1,0,59,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),93.85,5574.75,1,94.48728813559322,8.626182116428067,4-6yrs,High Value
Male,1,1,0,61,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.0,1501.75,0,24.618852459016395,7.315052041919271,4-6yrs,Mid Value
Female,0,1,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.0,89.75,0,44.875,4.5081084731449605,0-1yr,Low Value
Male,1,1,1,46,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,100.7,4541.2,1,98.72173913043478,8.421166755161494,2-4yrs,High Value
Male,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.5,255.5,0,21.291666666666668,5.547128664610824,0-1yr,Low Value
Female,0,0,0,14,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,80.45,1072.0,1,76.57142857142857,6.9782137426306985,1-2yrs,Mid Value
Female,0,1,1,28,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,1,Electronic check,90.45,2509.25,0,89.61607142857143,7.828137628759546,2-4yrs,Mid Value
Male,0,0,0,24,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),60.45,1440.75,0,60.03125,7.273612932495522,1-2yrs,Mid Value
Male,0,0,0,31,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,55.25,1715.65,1,55.343548387096774,7.448129996204678,2-4yrs,Mid Value
Female,0,1,1,68,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Electronic check,78.45,5333.35,0,78.43161764705883,8.581922319387171,4-6yrs,High Value
Male,0,0,1,39,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,0,Mailed check,100.55,3895.35,0,99.88076923076923,8.26779549645639,2-4yrs,High Value
Female,0,1,0,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.35,869.9,0,20.711904761904762,6.7695271596986935,2-4yrs,Mid Value
Male,0,1,0,13,0,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,54.45,706.85,1,54.37307692307692,6.562232206840506,1-2yrs,Mid Value
Female,0,1,0,6,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,90.75,512.25,0,85.375,6.240763055899043,0-1yr,Low Value
Male,0,0,0,35,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),75.35,2636.05,1,75.3157142857143,7.877416147113993,2-4yrs,Mid Value
Female,0,1,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.25,814.75,0,21.44078947368421,6.70410793547343,2-4yrs,Mid Value
Male,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,388.6,0,21.58888888888889,5.96512057176838,1-2yrs,Low Value
Female,0,1,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.6,93.45,0,23.3625,4.548070593947519,0-1yr,Low Value
Male,0,1,0,27,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,53.8,1389.85,0,51.47592592592592,7.237670350019569,2-4yrs,Mid Value
Male,0,0,1,41,1,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Mailed check,70.2,2894.55,0,70.59878048780489,7.970930354691506,2-4yrs,High Value
Male,0,1,1,50,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Electronic check,75.5,4025.6,0,80.512,8.300677626392249,4-6yrs,High Value
Male,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,20.35,1354.4,0,18.811111111111114,7.211851892702013,4-6yrs,Mid Value
Female,0,0,0,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),26.05,1856.4,0,26.52,7.526932939341908,4-6yrs,Mid Value
Male,0,1,1,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.6,926.0,0,21.045454545454547,6.831953565565855,2-4yrs,Mid Value
Male,0,0,0,2,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,75.7,189.2,1,94.6,5.24807615011129,0-1yr,Low Value
Female,0,1,1,34,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.1,682.1,0,20.061764705882354,6.526641261737804,2-4yrs,Mid Value
Female,1,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.3,1778.7,0,24.704166666666666,7.48420008975594,4-6yrs,Mid Value
Male,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,24.5,1816.2,0,25.580281690140847,7.505052133885248,4-6yrs,Mid Value
Female,0,0,0,64,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.5,7069.25,0,110.45703125,8.86365111894437,4-6yrs,High Value
Female,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.25,1841.2,0,25.572222222222223,7.518715788554135,4-6yrs,Mid Value
Male,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.25,74.25,1,74.25,4.3208159036289855,0-1yr,Low Value
Male,1,1,0,29,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,0,Bank transfer (automatic),90.1,2656.7,0,91.6103448275862,7.885216366086096,2-4yrs,Mid Value
Female,0,1,0,23,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),68.75,1689.45,0,73.45434782608696,7.4327500446623205,1-2yrs,Mid Value
Male,0,1,1,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.2,1054.75,0,20.283653846153847,6.962006693814053,4-6yrs,Mid Value
Female,1,0,0,25,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.7,2187.55,1,87.50200000000001,7.69099450306862,2-4yrs,Mid Value
Female,0,0,0,64,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),115.1,7334.05,0,114.59453125,8.900419507186433,4-6yrs,High Value
Female,1,0,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.4,1581.2,1,98.825,7.366571562587296,1-2yrs,Mid Value
Male,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.5,69.5,1,69.5,4.255612709818223,0-1yr,Low Value
Male,0,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.65,2404.85,0,100.20208333333333,7.785658550451497,1-2yrs,Mid Value
Male,0,1,0,2,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,91.45,171.45,0,85.725,5.15010733938285,0-1yr,Low Value
Female,0,1,1,34,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,84.75,2839.45,0,83.51323529411764,7.95171776930749,2-4yrs,High Value
Male,1,1,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),85.25,3132.75,1,87.02083333333333,8.049985649472504,2-4yrs,High Value
Male,0,1,1,53,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,78.75,3942.45,0,74.38584905660377,8.279811253665487,4-6yrs,High Value
Female,0,1,1,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.25,873.4,0,18.582978723404256,6.773537936862329,2-4yrs,Mid Value
